nombre,descripcion,orden,ra_sistema_id,abreviatura_id
h),Se han identificado los ámbitos de utilización de las variables.,8,DWES_DAW_MEC_2,DWES_DAW_MEC_2_8
a),Se han utilizado mecanismos de decisión en la creación de bloques de sentencias.,1,DWES_DAW_MEC_3,DWES_DAW_MEC_3_1
b),Se han utilizado bucles y se ha verificado su funcionamiento.,2,DWES_DAW_MEC_3,DWES_DAW_MEC_3_2
c),Se han utilizado matrices (arrays) para almacenar y recuperar conjuntos de datos.,3,DWES_DAW_MEC_3,DWES_DAW_MEC_3_3
d),Se han creado y utilizado funciones.,4,DWES_DAW_MEC_3,DWES_DAW_MEC_3_4
e),Se han utilizado formularios web para interactuar con el usuario del navegador web.,5,DWES_DAW_MEC_3,DWES_DAW_MEC_3_5
f),Se han empleado métodos para recuperar la información introducida en el formulario.,6,DWES_DAW_MEC_3,DWES_DAW_MEC_3_6
g),Se han añadido comentarios al código.,7,DWES_DAW_MEC_3,DWES_DAW_MEC_3_7
a),Se han identificado los mecanismos disponibles para el mantenimiento de la información que concierne a un cliente web concreto y se han señalado sus ventajas.,1,DWES_DAW_MEC_4,DWES_DAW_MEC_4_1
b),Se han utilizado mecanismos para mantener el estado de las aplicaciones web.,2,DWES_DAW_MEC_4,DWES_DAW_MEC_4_2
c),Se han utilizado mecanismos para almacenar información en el cliente web y para recuperar su contenido.,3,DWES_DAW_MEC_4,DWES_DAW_MEC_4_3
d),Se han identificado y caracterizado los mecanismos disponibles para la autentificación de usuarios.,4,DWES_DAW_MEC_4,DWES_DAW_MEC_4_4
e),Se han escrito aplicaciones que integren mecanismos de autentificación de usuarios.,5,DWES_DAW_MEC_4,DWES_DAW_MEC_4_5
f),"Se han utilizado herramientas y entornos para facilitar la programación, prueba y depuración del código.",6,DWES_DAW_MEC_4,DWES_DAW_MEC_4_6
a),Se han identificado las ventajas de separar la lógica de negocio de los aspectos de presentación de la aplicación.,1,DWES_DAW_MEC_5,DWES_DAW_MEC_5_1
b),Se han analizado y utilizado mecanismos y frameworks que permiten realizar esta separación y sus características principales.,2,DWES_DAW_MEC_5,DWES_DAW_MEC_5_2
c),Se han utilizado objetos y controles en el servidor para generar el aspecto visual de la aplicación web en el cliente.,3,DWES_DAW_MEC_5,DWES_DAW_MEC_5_3
d),Se han utilizado formularios generados de forma dinámica para responder a los eventos de la aplicación web.,4,DWES_DAW_MEC_5,DWES_DAW_MEC_5_4
e),Se han identificado y aplicado los parámetros relativos a la configuración de la aplicación web.,5,DWES_DAW_MEC_5,DWES_DAW_MEC_5_5
f),Se han escrito aplicaciones web con mantenimiento de estado y separación de la lógica de negocio.,6,DWES_DAW_MEC_5,DWES_DAW_MEC_5_6
g),Se han aplicado los principios y patrones de diseño de la programación orientada a objetos.,7,DWES_DAW_MEC_5,DWES_DAW_MEC_5_7
h),Se ha probado y documentado el código.,8,DWES_DAW_MEC_5,DWES_DAW_MEC_5_8
a),Se han analizado las tecnologías que permiten el acceso mediante programación a la información disponible en almacenes de datos.,1,DWES_DAW_MEC_6,DWES_DAW_MEC_6_1
b),Se han creado aplicaciones que establezcan conexiones con bases de datos.,2,DWES_DAW_MEC_6,DWES_DAW_MEC_6_2
c),Se ha recuperado información almacenada en bases de datos.,3,DWES_DAW_MEC_6,DWES_DAW_MEC_6_3
d),Se ha publicado en aplicaciones web la información recuperada.,4,DWES_DAW_MEC_6,DWES_DAW_MEC_6_4
e),Se han utilizado conjuntos de datos para almacenar la información.,5,DWES_DAW_MEC_6,DWES_DAW_MEC_6_5
f),Se han creado aplicaciones web que permitan la actualización y la eliminación de información disponible en una base de datos.,6,DWES_DAW_MEC_6,DWES_DAW_MEC_6_6
g),Se han probado y documentado las aplicaciones web.,7,DWES_DAW_MEC_6,DWES_DAW_MEC_6_7
a),Se han reconocido las características propias y el ámbito de aplicación de los servicios web.,1,DWES_DAW_MEC_7,DWES_DAW_MEC_7_1
b),Se han reconocido las ventajas de utilizar servicios web para proporcionar acceso a funcionalidades incorporadas a la lógica de negocio de una aplicación.,2,DWES_DAW_MEC_7,DWES_DAW_MEC_7_2
c),Se han identificado las tecnologías y los protocolos implicados en el consumo de servicios web.,3,DWES_DAW_MEC_7,DWES_DAW_MEC_7_3
d),Se han utilizado los estándares y arquitecturas más difundidos e implicados en el desarrollo de servicios web.,4,DWES_DAW_MEC_7,DWES_DAW_MEC_7_4
e),Se ha programado un servicio web.,5,DWES_DAW_MEC_7,DWES_DAW_MEC_7_5
f),Se ha verificado el funcionamiento del servicio web.,6,DWES_DAW_MEC_7,DWES_DAW_MEC_7_6
g),Se ha consumido el servicio web.,7,DWES_DAW_MEC_7,DWES_DAW_MEC_7_7
h),Se ha documentado un servicio web.,8,DWES_DAW_MEC_7,DWES_DAW_MEC_7_8
a),Se han identificado las diferencias entre la ejecución de código en el servidor y en el cliente web.,1,DWES_DAW_MEC_8,DWES_DAW_MEC_8_1
b),Se han reconocido las ventajas de unir ambas tecnologías en el proceso de desarrollo de programas.,2,DWES_DAW_MEC_8,DWES_DAW_MEC_8_2
c),Se han identificado las tecnologías y frameworks relacionadas con la generación por parte del servidor de páginas web con guiones embebidos.,3,DWES_DAW_MEC_8,DWES_DAW_MEC_8_3
d),Se han utilizado estas tecnologías y frameworks para generar páginas web que incluyan interacción con el usuario.,4,DWES_DAW_MEC_8,DWES_DAW_MEC_8_4
e),Se han utilizado estas tecnologías y frameworks para generar páginas web que incluyan verificación de formularios.,5,DWES_DAW_MEC_8,DWES_DAW_MEC_8_5
f),Se han utilizado estas tecnologías y frameworks para generar páginas web que incluyan modificación dinámica de su contenido y su estructura.,6,DWES_DAW_MEC_8,DWES_DAW_MEC_8_6
g),Se han aplicado estas tecnologías y frameworks en la programación de aplicaciones web.,7,DWES_DAW_MEC_8,DWES_DAW_MEC_8_7
a),Se han reconocido las ventajas que proporciona la reutilización de código y el aprovechamiento de información ya existente.,1,DWES_DAW_MEC_9,DWES_DAW_MEC_9_1
b),Se han identificado tecnologías y frameworks aplicables en la creación de aplicaciones web híbridas.,2,DWES_DAW_MEC_9,DWES_DAW_MEC_9_2
c),Se ha creado una aplicación web que recupere y procese repositorios de información ya existentes.,3,DWES_DAW_MEC_9,DWES_DAW_MEC_9_3
d),Se han creado repositorios específicos a partir de información existente en almacenes de información.,4,DWES_DAW_MEC_9,DWES_DAW_MEC_9_4
e),Se han utilizado librerías de código y frameworks para incorporar funcionalidades específicas a una aplicación web.,5,DWES_DAW_MEC_9,DWES_DAW_MEC_9_5
f),Se han programado servicios y aplicaciones web utilizando como base información y código generados por terceros.,6,DWES_DAW_MEC_9,DWES_DAW_MEC_9_6
g),"Se han analizado y utilizado librerías de código relacionadas con Big Data e inteligencia de negocios, para incorporar análisis e inteligencia de datos proveniente de repositorios.",7,DWES_DAW_MEC_9,DWES_DAW_MEC_9_7
h),"Se han probado, depurado y documentado las aplicaciones generadas.",8,DWES_DAW_MEC_9,DWES_DAW_MEC_9_8
a),"Se han analizado aspectos generales de arquitecturas web, sus características, ventajas e inconvenientes.",1,DAW_DAW_MEC_1,DAW_DAW_MEC_1_1
b),Se han descrito los fundamentos y protocolos en los que se basa el funcionamiento de un servidor web.,2,DAW_DAW_MEC_1,DAW_DAW_MEC_1_2
c),Se ha realizado la instalación y configuración básica de servidores web.,3,DAW_DAW_MEC_1,DAW_DAW_MEC_1_3
d),Se ha realizado la instalación y configuración básica de servidores de aplicaciones.,4,DAW_DAW_MEC_1,DAW_DAW_MEC_1_4
e),Se ha realizado la instalación y configuración básica de tecnologías de virtualización de servidores en la nube y en contenedores.,5,DAW_DAW_MEC_1,DAW_DAW_MEC_1_5
f),Se han realizado pruebas de funcionamiento de los servidores web y de aplicaciones y de tecnologías de virtualización en la nube y en contenedores.,6,DAW_DAW_MEC_1,DAW_DAW_MEC_1_6
g),Se ha analizado la estructura y recursos que componen una aplicación web.,7,DAW_DAW_MEC_1,DAW_DAW_MEC_1_7
h),Se han descrito los requerimientos del proceso de implantación de una aplicación web.,8,DAW_DAW_MEC_1,DAW_DAW_MEC_1_8
i),"Se han documentado los procesos de instalación y configuración realizados sobre los servidores web, de aplicaciones y sobre tecnologías de virtualización en la nube y en contenedores.",9,DAW_DAW_MEC_1,DAW_DAW_MEC_1_9
a),Se han reconocido los parámetros de administración más importantes del servidor web.,1,DAW_DAW_MEC_2,DAW_DAW_MEC_2_1
b),Se ha ampliado la funcionalidad del servidor mediante la activación y configuración de módulos.,2,DAW_DAW_MEC_2,DAW_DAW_MEC_2_2
c),Se han creado y configurado sitios virtuales.,3,DAW_DAW_MEC_2,DAW_DAW_MEC_2_3
d),Se han configurado los mecanismos de autenticación y control de acceso del servidor.,4,DAW_DAW_MEC_2,DAW_DAW_MEC_2_4
e),Se han obtenido e instalado certificados digitales.,5,DAW_DAW_MEC_2,DAW_DAW_MEC_2_5
f),Se han establecido mecanismos para asegurar las comunicaciones entre el cliente y el servidor.,6,DAW_DAW_MEC_2,DAW_DAW_MEC_2_6
g),"Se ha elaborado documentación relativa a la configuración, administración segura y recomendaciones de uso del servidor.",7,DAW_DAW_MEC_2,DAW_DAW_MEC_2_7
h),Se han realizado los ajustes necesarios para la implantación de aplicaciones en el servidor web.,8,DAW_DAW_MEC_2,DAW_DAW_MEC_2_8
i),Se han utilizado tecnologías de virtualización en el despliegue de servidores web en la nube y en contenedores.,9,DAW_DAW_MEC_2,DAW_DAW_MEC_2_9
j),"Se han instalado, configurado y utilizado conjuntos de herramientas de gestión de logs, permitiendo su monitorización, consolidación y análisis en tiempo real.",10,DAW_DAW_MEC_2,DAW_DAW_MEC_2_10
a),Se han descrito los componentes y el funcionamiento de los servicios proporcionados por el servidor de aplicaciones.,1,DAW_DAW_MEC_3,DAW_DAW_MEC_3_1
b),Se han identificado los principales archivos de configuración y de bibliotecas compartidas.,2,DAW_DAW_MEC_3,DAW_DAW_MEC_3_2
c),Se ha configurado el servidor de aplicaciones para cooperar con el servidor web.,3,DAW_DAW_MEC_3,DAW_DAW_MEC_3_3
d),Se han configurado y activado los mecanismos de seguridad del servidor de aplicaciones.,4,DAW_DAW_MEC_3,DAW_DAW_MEC_3_4
e),Se han configurado y utilizado los componentes web del servidor de aplicaciones.,5,DAW_DAW_MEC_3,DAW_DAW_MEC_3_5
f),Se han realizado los ajustes necesarios para el despliegue de aplicaciones sobre el servidor.,6,DAW_DAW_MEC_3,DAW_DAW_MEC_3_6
g),Se han realizado pruebas de funcionamiento y rendimiento de la aplicación web desplegada.,7,DAW_DAW_MEC_3,DAW_DAW_MEC_3_7
h),Se ha elaborado documentación relativa a la administración y recomendaciones de uso del servidor de aplicaciones.,8,DAW_DAW_MEC_3,DAW_DAW_MEC_3_8
i),Se han utilizado tecnologías de virtualización en el despliegue de servidores de aplicaciones en la nube y en contenedores.,9,DAW_DAW_MEC_3,DAW_DAW_MEC_3_9
a),Se han instalado y configurado servidores de transferencia de archivos.,1,DAW_DAW_MEC_4,DAW_DAW_MEC_4_1
b),Se han creado usuarios y grupos para el acceso remoto al servidor.,2,DAW_DAW_MEC_4,DAW_DAW_MEC_4_2
c),"Se ha comprobado el acceso al servidor, tanto en modo activo como en modo pasivo.",3,DAW_DAW_MEC_4,DAW_DAW_MEC_4_3
d),Se han realizado pruebas con clientes en línea de comandos y clientes en modo gráfico.,4,DAW_DAW_MEC_4,DAW_DAW_MEC_4_4
e),Se ha utilizado el protocolo seguro de transferencia de archivos.,5,DAW_DAW_MEC_4,DAW_DAW_MEC_4_5
f),Se han configurado y utilizado servicios de transferencia de archivos integrados en servidores web.,6,DAW_DAW_MEC_4,DAW_DAW_MEC_4_6
g),Se ha elaborado documentación relativa a la configuración y administración del servicio de transferencia de archivos.,7,DAW_DAW_MEC_4,DAW_DAW_MEC_4_7
h),Se han utilizado tecnologías de virtualización en el despliegue de servidores de transferencia de archivos en la nube y en contenedores.,8,DAW_DAW_MEC_4,DAW_DAW_MEC_4_8
a),"Se ha descrito la estructura, nomenclatura y funcionalidad de los sistemas de nombres jerárquicos.",1,DAW_DAW_MEC_5,DAW_DAW_MEC_5_1
b),Se han identificado las necesidades de configuración del servidor de nombres en función de los requerimientos de ejecución de las aplicaciones web desplegadas.,2,DAW_DAW_MEC_5,DAW_DAW_MEC_5_2
c),"Se han identificado la función, elementos y estructuras lógicas del servicio de directorio.",3,DAW_DAW_MEC_5,DAW_DAW_MEC_5_3
d),Se ha analizado la configuración y personalización del servicio de directorio.,4,DAW_DAW_MEC_5,DAW_DAW_MEC_5_4
e),Se ha analizado la capacidad del servicio de directorio como mecanismo de autenticación centralizada de los usuarios en una red.,5,DAW_DAW_MEC_5,DAW_DAW_MEC_5_5
f),Se han especificado los parámetros de configuración en el servicio de directorios adecuados para el proceso de validación de usuarios de la aplicación web.,6,DAW_DAW_MEC_5,DAW_DAW_MEC_5_6
g),Se ha elaborado documentación relativa a las adaptaciones realizadas en los servicios de red.,7,DAW_DAW_MEC_5,DAW_DAW_MEC_5_7
h),Se han utilizado tecnologías de virtualización en el despliegue de servidores de directorios en la nube y en contenedores.,8,DAW_DAW_MEC_5,DAW_DAW_MEC_5_8
a),Se han identificado diferentes herramientas de generación de documentación.,1,DAW_DAW_MEC_6,DAW_DAW_MEC_6_1
b),Se han documentado los componentes software utilizando los generadores específicos de las plataformas.,2,DAW_DAW_MEC_6,DAW_DAW_MEC_6_2
c),Se han utilizado diferentes formatos para la documentación.,3,DAW_DAW_MEC_6,DAW_DAW_MEC_6_3
d),Se han utilizado herramientas colaborativas para la elaboración y mantenimiento de la documentación.,4,DAW_DAW_MEC_6,DAW_DAW_MEC_6_4
e),"Se ha instalado, configurado y utilizado un sistema de control de versiones.",5,DAW_DAW_MEC_6,DAW_DAW_MEC_6_5
f),Se ha garantizado la accesibilidad y seguridad de la información y código almacenada por el sistema de control de versiones.,6,DAW_DAW_MEC_6,DAW_DAW_MEC_6_6
g),"Se ha documentado la instalación, configuración y uso del sistema de control de versiones utilizado.",7,DAW_DAW_MEC_6,DAW_DAW_MEC_6_7
h),Se han utilizado herramientas para la integración continua del código.,8,DAW_DAW_MEC_6,DAW_DAW_MEC_6_8
a),Se ha reconocido la importancia de la comunicación visual y sus principios básicos.,1,DIW_DAW_MEC_1,DIW_DAW_MEC_1_1
b),Se han analizado y seleccionado los colores y tipografías adecuados para su visualización en pantalla.,2,DIW_DAW_MEC_1,DIW_DAW_MEC_1_2
c),Se han analizado alternativas para la presentación de la información en documentos web.,3,DIW_DAW_MEC_1,DIW_DAW_MEC_1_3
d),Se ha valorado la importancia de definir y aplicar la guía de estilo en el desarrollo de una aplicación web.,4,DIW_DAW_MEC_1,DIW_DAW_MEC_1_4
e),Se han utilizado y valorado distintas tecnologías para el diseño de documentos web.,5,DIW_DAW_MEC_1,DIW_DAW_MEC_1_5
f),Se han creado y utilizado plantillas de diseño.,6,DIW_DAW_MEC_1,DIW_DAW_MEC_1_6
a),Se han reconocido las posibilidades de modificar las etiquetas HTML.,1,DIW_DAW_MEC_2,DIW_DAW_MEC_2_1
b),Se han definido estilos de forma directa.,2,DIW_DAW_MEC_2,DIW_DAW_MEC_2_2
c),Se han definido y asociado estilos globales en hojas externas.,3,DIW_DAW_MEC_2,DIW_DAW_MEC_2_3
d),Se han definido hojas de estilos alternativas.,4,DIW_DAW_MEC_2,DIW_DAW_MEC_2_4
e),Se han redefinido estilos.,5,DIW_DAW_MEC_2,DIW_DAW_MEC_2_5
f),Se han identificado las distintas propiedades de cada elemento.,6,DIW_DAW_MEC_2,DIW_DAW_MEC_2_6
g),Se han creado clases de estilos.,7,DIW_DAW_MEC_2,DIW_DAW_MEC_2_7
h),Se han utilizado herramientas de validación de hojas de estilos.,8,DIW_DAW_MEC_2,DIW_DAW_MEC_2_8
i),Se han analizado y utilizado tecnologías y frameworks para la creación de interfaces web con un diseño responsive.,9,DIW_DAW_MEC_2,DIW_DAW_MEC_2_9
j),Se han analizado y utilizado preprocesadores de estilos para traducir estilos comunes a un código estándar.,10,DIW_DAW_MEC_2,DIW_DAW_MEC_2_10
a),Se han reconocido las implicaciones de las licencias y los derechos de autor en el uso de material multimedia.,1,DIW_DAW_MEC_3,DIW_DAW_MEC_3_1
b),"Se han identificado los formatos de imagen, audio y vídeo a utilizar.",2,DIW_DAW_MEC_3,DIW_DAW_MEC_3_2
c),Se han analizado las herramientas disponibles para generar contenido multimedia.,3,DIW_DAW_MEC_3,DIW_DAW_MEC_3_3
d),Se han empleado herramientas para el tratamiento digital de la imagen.,4,DIW_DAW_MEC_3,DIW_DAW_MEC_3_4
e),Se han utilizado herramientas para manipular audio y vídeo.,5,DIW_DAW_MEC_3,DIW_DAW_MEC_3_5
f),Se han realizado animaciones a partir de imágenes fijas.,6,DIW_DAW_MEC_3,DIW_DAW_MEC_3_6
g),"Se han importado y exportado imágenes, audio y vídeo en diversos formatos según su finalidad.",7,DIW_DAW_MEC_3,DIW_DAW_MEC_3_7
h),Se ha aplicado la guía de estilo.,8,DIW_DAW_MEC_3,DIW_DAW_MEC_3_8
a),Se han reconocido y analizado las tecnologías relacionadas con la inclusión de contenido multimedia.,1,DIW_DAW_MEC_4,DIW_DAW_MEC_4_1
b),Se han identificado las necesidades específicas de configuración de los navegadores web.,2,DIW_DAW_MEC_4,DIW_DAW_MEC_4_2
c),Se han utilizado herramientas gráficas para el desarrollo de contenido multimedia interactivo.,3,DIW_DAW_MEC_4,DIW_DAW_MEC_4_3
d),Se ha analizado el código generado por las herramientas de desarrollo de contenido interactivo.,4,DIW_DAW_MEC_4,DIW_DAW_MEC_4_4
e),Se han agregado elementos multimedia a documentos web.,5,DIW_DAW_MEC_4,DIW_DAW_MEC_4_5
f),Se ha añadido interactividad a elementos de un documento web.,6,DIW_DAW_MEC_4,DIW_DAW_MEC_4_6
g),Se ha verificado el funcionamiento de los elementos multimedia en distintos navegadores.,7,DIW_DAW_MEC_4,DIW_DAW_MEC_4_7
a),Se ha reconocido la necesidad de diseñar webs accesibles.,1,DIW_DAW_MEC_5,DIW_DAW_MEC_5_1
b),Se ha analizado la accesibilidad de diferentes documentos web.,2,DIW_DAW_MEC_5,DIW_DAW_MEC_5_2
c),Se han analizado los principios y pautas de accesibilidad al contenido.,3,DIW_DAW_MEC_5,DIW_DAW_MEC_5_3
d),Se han analizado los posibles errores según los puntos de verificación de prioridad.,4,DIW_DAW_MEC_5,DIW_DAW_MEC_5_4
e),Se ha alcanzado el nivel de conformidad deseado.,5,DIW_DAW_MEC_5,DIW_DAW_MEC_5_5
f),Se han verificado los niveles alcanzados mediante el uso de test externos.,6,DIW_DAW_MEC_5,DIW_DAW_MEC_5_6
g),Se ha verificado la visualización del interfaz con diferentes navegadores.,7,DIW_DAW_MEC_5,DIW_DAW_MEC_5_7
h),Se han analizado herramientas que mejoren la visibilidad en los resultados de los buscadores.,8,DIW_DAW_MEC_5,DIW_DAW_MEC_5_8
a),Se ha analizado la usabilidad de diferentes documentos web.,1,DIW_DAW_MEC_6,DIW_DAW_MEC_6_1
b),Se ha valorado la importancia del uso de estándares en la creación de documentos web.,2,DIW_DAW_MEC_6,DIW_DAW_MEC_6_2
c),Se ha modificado el interfaz web para adecuarlo al objetivo que persigue.,3,DIW_DAW_MEC_6,DIW_DAW_MEC_6_3
d),Se ha verificado la facilidad de navegación de un documento web mediante distintos periféricos.,4,DIW_DAW_MEC_6,DIW_DAW_MEC_6_4
e),Se han analizado diferentes técnicas para verificar la usabilidad de un documento web.,5,DIW_DAW_MEC_6,DIW_DAW_MEC_6_5
f),Se ha verificado la usabilidad de la interfaz web creado en diferentes navegadores.,6,DIW_DAW_MEC_6,DIW_DAW_MEC_6_6
a),Se han utilizado clases para la gestión de ficheros y directorios.,1,AD_DAM_MEC_1,AD_DAM_MEC_1_1
